bayseg,YEAR,MONTH,entity,facname,source,tnloadtons,tploadtons,tssloadtons,bodloadtons
55,2022,10,ST PETE BEACH,,Non-Point Source,0.0657760789,0.0144138822,2.8239922995,0.5196937568
55,2022,10,ST PETERSBURG,,Non-Point Source,0.4610124154,0.1014176311,19.500056429,3.7392805547
55,2022,10,Tara,,Non-Point Source,0.1841976224,0.04856079,5.7118502844,1.1552969094
55,2022,10,University Place,,Non-Point Source,0.1134912015,0.0280631111,2.491869315,0.5358537185
55,2022,10,Waterlefe,,Non-Point Source,0.0327731337,0.0076358659,0.9747198517,0.1862807518
55,2022,10,Bradenton,City of Bradenton WRF,PS - Domestic - REUSE,0.5106887041,0.0030398137,0.0334379509,0.0303981371
55,2022,10,Palmetto,City of Palmetto WWTF,PS - Domestic - REUSE,0,0,0,0
55,2022,10,Manatee Co.,Manatee County Southeast WRF,PS - Domestic - REUSE,1.2770632543,0.429013437,0.0498852834,0.0099770567
55,2022,10,St. Petersburg,St Pete Facilities,PS - Domestic - REUSE,0.1017952515,0.0042791053,0.0058576628,0.0141633602
55,2022,10,Bradenton,City of Bradenton WRF,PS - Domestic - SW,1.9920481366,0.0711445763,0.7825903394,0.7114457631
55,2022,10,Palmetto,City of Palmetto WWTF,PS - Domestic - SW,0.1577469287,0.0245384111,0.0659031613,0.1402194922
55,2022,11,Atmospheric Deposition,,Atmospheric Deposition,3.594066715,0.0708462994,0,0
55,2022,11,Ground Water,,Ground Water,0.0018584969,0.0139365218,0,0
55,2022,11,Bradenton,,Non-Point Source,0.9039903879,0.224092007,44.442317058,7.9599607853
55,2022,11,Conservation,,Non-Point Source,2.4587816574,0.4555368666,50.092262095,11.912487057
55,2022,11,FDACS (Agriculture),,Non-Point Source,11.586602776,4.5142895709,100.45098063,39.440494274
55,2022,11,GULFPORT,,Non-Point Source,0.0691463485,0.0158671037,3.0438940761,0.5526308181
55,2022,11,Greyhawk Landing,,Non-Point Source,0.0922746469,0.0211746936,2.755216474,0.5295107287
55,2022,11,Harbourage at Braden River,,Non-Point Source,0.0080569032,0.0018721869,0.2661513159,0.0482247589
55,2022,11,Heritage Harbour,,Non-Point Source,0.098993484,0.0220364424,2.8984731379,0.6177991052
55,2022,11,Heritage Harbour Marketplace,,Non-Point Source,0.0162645012,0.0032851791,0.5443065017,0.1338208637
55,2022,11,Lakewood Ranch,,Non-Point Source,0.4154338108,0.1069499939,10.597155317,2.3567783039
55,2022,11,Lexington,,Non-Point Source,0.0096940022,0.0025685195,0.4230374428,0.0775647764
55,2022,11,MANATEE,,Non-Point Source,10.709899719,2.6650351673,337.04511453,71.691295227
55,2022,11,MSGP PINELLAS,,Non-Point Source,0.0100129146,0.0015796623,0.4567986798,0.0676081531
55,2022,11,None,,Non-Point Source,0.0020512709,0.0000564318,0.0240785707,0.0037397026
55,2022,11,PINELLAS,,Non-Point Source,0.0661370441,0.0152775875,2.482660137,0.4752155365
55,2022,11,Palmetto,,Non-Point Source,0.4049485456,0.0928631567,19.320057083,3.480038431
55,2022,11,SARASOTA,,Non-Point Source,0.3099843816,0.0768075012,9.3827360358,2.2716536486
55,2022,11,ST PETE BEACH,,Non-Point Source,0.0505666763,0.0113416736,2.1873515944,0.4050712876
55,2022,11,ST PETERSBURG,,Non-Point Source,0.3355598487,0.0749589724,14.251349767,2.7734236425
55,2022,11,Tara,,Non-Point Source,0.0412177749,0.0113398619,1.312405329,0.2687611122
55,2022,11,University Place,,Non-Point Source,0.0253331423,0.0065380494,0.5715164742,0.1244234635
55,2022,11,Waterlefe,,Non-Point Source,0.04669645,0.0111828152,1.4497239276,0.2768966515
55,2022,11,Bradenton,City of Bradenton WRF,PS - Domestic - REUSE,0.740571226,0.0036302511,0.0363025111,0.0363025111
55,2022,11,Palmetto,City of Palmetto WWTF,PS - Domestic - REUSE,0,0,0,0
55,2022,11,Manatee Co.,Manatee County Southeast WRF,PS - Domestic - REUSE,1.3862501916,0.1368010058,0.0638404694,0.0091200671
55,2022,11,St. Petersburg,St Pete Facilities,PS - Domestic - REUSE,0.088586459,0.0048834129,0.0057720956,0.0117434219
55,2022,11,Bradenton,City of Bradenton WRF,PS - Domestic - SW,1.2342853767,0.0363025111,0.3630251108,0.3630251108
55,2022,11,Palmetto,City of Palmetto WWTF,PS - Domestic - SW,0.1454654137,0.0167041623,0.0696006764,0.1392013528
55,2022,12,Atmospheric Deposition,,Atmospheric Deposition,2.5047666807,0.0477621724,0,0
55,2022,12,Ground Water,,Ground Water,0.0018584969,0.0139365218,0,0
55,2022,12,Bradenton,,Non-Point Source,0.2377927074,0.0585538714,11.612505741,2.0798890885
55,2022,12,Conservation,,Non-Point Source,0.3620857022,0.0563261379,17.567770124,4.1100665162
55,2022,12,FDACS (Agriculture),,Non-Point Source,3.5812560393,1.0097722359,41.102392643,14.588838219
55,2022,12,GULFPORT,,Non-Point Source,0.0303338551,0.0069603738,1.335255705,0.2424208708
55,2022,12,Greyhawk Landing,,Non-Point Source,0.0242726454,0.005532818,0.7199212201,0.1383579161
55,2022,12,Harbourage at Braden River,,Non-Point Source,0.0030410386,0.0007677381,0.1079451562,0.0195213202
55,2022,12,Heritage Harbour,,Non-Point Source,0.0260400209,0.0057579877,0.7573533106,0.1614271292
55,2022,12,Heritage Harbour Marketplace,,Non-Point Source,0.0042783417,0.0008583972,0.1422239612,0.0349665736
55,2022,12,Lakewood Ranch,,Non-Point Source,0.6682491329,0.170586109,16.902548812,3.7590805391
55,2022,12,Lexington,,Non-Point Source,0.0025499862,0.0006711384,0.1105370975,0.0202672019
55,2022,12,MANATEE,,Non-Point Source,4.9811076987,1.2894699153,152.85937605,33.616556725
55,2022,12,MSGP PINELLAS,,Non-Point Source,0.0043225885,0.0006821072,0.1990009979,0.0291039301
55,2022,12,None,,Non-Point Source,0.00082089,0.0000230303,0.0096851712,0.001508306
55,2022,12,PINELLAS,,Non-Point Source,0.0268708093,0.0061909159,1.0090322691,0.1928926074
55,2022,12,Palmetto,,Non-Point Source,0.1095780645,0.0248936736,5.1713588354,0.9332256551
55,2022,12,SARASOTA,,Non-Point Source,0.4986276727,0.1225085884,14.965540194,3.6233060224
55,2022,12,ST PETE BEACH,,Non-Point Source,0.021352055,0.0047650071,0.9239429309,0.1711799459
55,2022,12,ST PETERSBURG,,Non-Point Source,0.14320432,0.0318720516,6.0905328496,1.1835905031
55,2022,12,Tara,,Non-Point Source,0.066301157,0.0180871719,2.0932971605,0.4286761571
55,2022,12,University Place,,Non-Point Source,0.0407498136,0.0104282419,0.9115734189,0.198456435
55,2022,12,Waterlefe,,Non-Point Source,0.0122833997,0.0029220012,0.3788039991,0.0723514022
55,2022,12,Bradenton,City of Bradenton WRF,PS - Domestic - REUSE,0.4656735904,0.0064676888,0.05174151,0.0485076657
55,2022,12,Palmetto,City of Palmetto WWTF,PS - Domestic - REUSE,0,0,0,0
55,2022,12,Manatee Co.,Manatee County Southeast WRF,PS - Domestic - REUSE,1.329549842,0.1284224279,0.0453255628,0.0151085209
55,2022,12,St. Petersburg,St Pete Facilities,PS - Domestic - REUSE,0.1001522128,0.0052007329,0.0052982016,0.0119408025
55,2022,12,Bradenton,City of Bradenton WRF,PS - Domestic - SW,0.7761226506,0.0646768876,0.5174151004,0.4850766566
55,2022,12,Palmetto,City of Palmetto WWTF,PS - Domestic - SW,0.1548791555,0.0037370306,0.0415225618,0.0830451236
55,2023,1,Atmospheric Deposition,,Atmospheric Deposition,2.4450254996,0.0429114798,0,0
55,2023,1,Ground Water,,Ground Water,0.0018584969,0.0139365218,0,0
55,2023,1,Bradenton,,Non-Point Source,0.2081370086,0.0621785687,12.331362028,2.2086417781
55,2023,1,Conservation,,Non-Point Source,0.5668390561,0.0627126925,2.3942109053,2.8936380337
55,2023,1,FDACS (Agriculture),,Non-Point Source,3.5768034554,0.9882605035,21.411187281,11.389597791
55,2023,1,GULFPORT,,Non-Point Source,0.0186095326,0.0066633008,1.2782661632,0.2320741977
55,2023,1,Greyhawk Landing,,Non-Point Source,0.0224774889,0.0058753195,0.7644869587,0.1469227737
55,2023,1,Harbourage at Braden River,,Non-Point Source,0.0027421245,0.0006814131,0.0961742375,0.0174042473
55,2023,1,Heritage Harbour,,Non-Point Source,0.0244513323,0.006114428,0.8042362315,0.1714200548
55,2023,1,Heritage Harbour Marketplace,,Non-Point Source,0.0041174422,0.0009115351,0.151028141,0.0371311315
55,2023,1,Lakewood Ranch,,Non-Point Source,0.4537133246,0.1126025994,11.157244539,2.481340612
55,2023,1,Lexington,,Non-Point Source,0.0018189194,0.0007126843,0.1173797453,0.0215218153
55,2023,1,MANATEE,,Non-Point Source,3.7390313624,1.0615605483,122.64188629,27.693343824
55,2023,1,MSGP PINELLAS,,Non-Point Source,0.0041509688,0.0006544805,0.1906969222,0.0279376492
55,2023,1,None,,Non-Point Source,0.0007996685,0.0000222838,0.0093920859,0.001462053
55,2023,1,PINELLAS,,Non-Point Source,0.0202221914,0.0059967256,0.976938605,0.1867944084
55,2023,1,Palmetto,,Non-Point Source,0.091643304,0.0260795908,5.4219755336,0.9774981959
55,2023,1,SARASOTA,,Non-Point Source,0.3385474189,0.0808669919,9.8786398107,2.3917168812
55,2023,1,ST PETE BEACH,,Non-Point Source,0.0155264218,0.0045904548,0.8893861653,0.1647666407
55,2023,1,ST PETERSBURG,,Non-Point Source,0.0961810928,0.0306502065,5.8526679558,1.1376012173
55,2023,1,Tara,,Non-Point Source,0.0450157237,0.0119392052,1.3817696119,0.2829658867
55,2023,1,University Place,,Non-Point Source,0.027667426,0.0068836036,0.6017227143,0.1309995906
55,2023,1,Waterlefe,,Non-Point Source,0.0100934288,0.0031028837,0.4022533427,0.0768302168
55,2023,1,Bradenton,City of Bradenton WRF,PS - Domestic - REUSE,0.5549276952,0.0024900602,0.0405524085,0.0337936737
55,2023,1,Palmetto,City of Palmetto WWTF,PS - Domestic - REUSE,0,0,0,0
55,2023,1,Manatee Co.,Manatee County Southeast WRF,PS - Domestic - REUSE,1.9087443055,0.1090711032,0.0613524955,0.0409016637
55,2023,1,St. Petersburg,St Pete Facilities,PS - Domestic - REUSE,0.1737996628,0.0080758607,0.0050068054,0.0143051582
55,2023,1,Bradenton,City of Bradenton WRF,PS - Domestic - SW,0.8071675567,0.0217314342,0.3539119287,0.2949266072
55,2023,1,Palmetto,City of Palmetto WWTF,PS - Domestic - SW,0.044835312,0.0038987228,0.0177214672,0.0354429344
55,2023,2,Atmospheric Deposition,,Atmospheric Deposition,0.4101756105,0.0068753136,0,0
55,2023,2,Ground Water,,Ground Water,0.0018584969,0.0139365218,0,0
55,2023,2,Bradenton,,Non-Point Source,0.1435215701,0.0421216689,8.3536427339,1.4962016605
55,2023,2,Conservation,,Non-Point Source,0.4191085862,0.0575604329,8.5434531211,2.030329633
55,2023,2,FDACS (Agriculture),,Non-Point Source,2.0431317086,0.6713021813,17.625698393,6.8974283357
55,2023,2,GULFPORT,,Non-Point Source,0.0124975931,0.0044742061,0.8583172985,0.1558308466
55,2023,2,Greyhawk Landing,,Non-Point Source,0.0154994276,0.0039801216,0.517886906,0.0995299918
55,2023,2,Harbourage at Braden River,,Non-Point Source,0.0015003038,0.000344103,0.0489514504,0.0088707139
55,2023,2,Heritage Harbour,,Non-Point Source,0.0168604979,0.004142101,0.5448142822,0.1161252011
55,2023,2,Heritage Harbour Marketplace,,Non-Point Source,0.0028391961,0.0006175018,0.1023110934,0.0251537669
55,2023,2,Lakewood Ranch,,Non-Point Source,0.0663567917,0.016106431,1.5959079968,0.3549255653
55,2023,2,Lexington,,Non-Point Source,0.0012542419,0.0004827942,0.0795166385,0.0145795376
55,2023,2,MANATEE,,Non-Point Source,1.7256128895,0.4599912958,61.137385645,12.909056915
55,2023,2,MSGP PINELLAS,,Non-Point Source,0.0027922569,0.0004399638,0.1281109643,0.0187848205
55,2023,2,None,,Non-Point Source,0.0005422168,0.0000150424,0.0063469647,0.0009878207
55,2023,2,PINELLAS,,Non-Point Source,0.0136895777,0.0040501818,0.6596758395,0.1261448626
55,2023,2,Palmetto,,Non-Point Source,0.0625367226,0.0175627058,3.6525744925,0.6582185375
55,2023,2,SARASOTA,,Non-Point Source,0.0495134688,0.0115670387,1.4130191569,0.3421059818
55,2023,2,ST PETE BEACH,,Non-Point Source,0.010468205,0.0030920473,0.5988368388,0.1109361544
55,2023,2,ST PETERSBURG,,Non-Point Source,0.064775629,0.0206272722,3.9373188404,0.765387848
55,2023,2,Tara,,Non-Point Source,0.0065836704,0.001707758,0.1976453206,0.0404748251
55,2023,2,University Place,,Non-Point Source,0.0040464353,0.0009846157,0.0860691086,0.0187378966
55,2023,2,Waterlefe,,Non-Point Source,0.0069599576,0.0021019886,0.2724987479,0.0520471446
55,2023,2,Bradenton,City of Bradenton WRF,PS - Domestic - REUSE,0.4381337544,0.0043813375,0.0368032354,0.0268722036
55,2023,2,Palmetto,City of Palmetto WWTF,PS - Domestic - REUSE,0,0,0,0
55,2023,2,Manatee Co.,Manatee County Southeast WRF,PS - Domestic - REUSE,2.4115442653,0.1507215166,0.0287088603,0.0143544302
55,2023,2,St. Petersburg,St Pete Facilities,PS - Domestic - REUSE,0.1703839817,0.0094734381,0.00459468,0.0117610624
55,2023,2,Bradenton,City of Bradenton WRF,PS - Domestic - SW,0.5841783392,0.0350507004,0.2944258829,0.2149776288
55,2023,2,Palmetto,City of Palmetto WWTF,PS - Domestic - SW,0.0400524353,0.0019137682,0.0136697731,0.0273395463
55,2023,3,Atmospheric Deposition,,Atmospheric Deposition,0.2716352237,0.0045505046,0,0
55,2023,3,Ground Water,,Ground Water,0.0018584969,0.0139365218,0,0
55,2023,3,Bradenton,,Non-Point Source,0.1066632239,0.031296231,6.206723024,1.1116718287
55,2023,3,Conservation,,Non-Point Source,0.2204192045,0.0340871399,4.9036074888,1.1703356073
55,2023,3,FDACS (Agriculture),,Non-Point Source,1.2444459571,0.4286696928,10.707566447,4.2410180652
55,2023,3,GULFPORT,,Non-Point Source,0.0094668559,0.0033891785,0.6501690851,0.1180407282
55,2023,3,Greyhawk Landing,,Non-Point Source,0.0115189579,0.0029572144,0.3847878927,0.0739503844
55,2023,3,Harbourage at Braden River,,Non-Point Source,0.0010368738,0.0002322981,0.0331489964,0.0060103025
55,2023,3,Heritage Harbour,,Non-Point Source,0.0125304863,0.0030775644,0.4047948251,0.0862805584
55,2023,3,Heritage Harbour Marketplace,,Non-Point Source,0.0021100508,0.0004588014,0.0760167318,0.0186891479
55,2023,3,Lakewood Ranch,,Non-Point Source,0,0,0,0
55,2023,3,Lexington,,Non-Point Source,0.0009321351,0.0003587142,0.0590805433,0.0108325379
55,2023,3,MANATEE,,Non-Point Source,1.0783783643,0.2811180492,39.455035545,8.1460998735
55,2023,3,MSGP PINELLAS,,Non-Point Source,0.002121317,0.0003342098,0.097162983,0.014277391
55,2023,3,None,,Non-Point Source,0.0004177215,0.0000115442,0.0048838977,0.0007597353
55,2023,3,PINELLAS,,Non-Point Source,0.0105168278,0.0031123072,0.5066432502,0.0969046207
55,2023,3,Palmetto,,Non-Point Source,0.0469356753,0.013162425,2.7360472286,0.4933644119
55,2023,3,SARASOTA,,Non-Point Source,0,0,0,0
55,2023,3,ST PETE BEACH,,Non-Point Source,0.0079851144,0.002360442,0.4567012453,0.0845982861
55,2023,3,ST PETERSBURG,,Non-Point Source,0.0493145863,0.0157126374,2.9964647767,0.5826405504
55,2023,3,Tara,,Non-Point Source,0,0,0,0
55,2023,3,University Place,,Non-Point Source,0,0,0,0
55,2023,3,Waterlefe,,Non-Point Source,0.0051725432,0.0015617691,0.2024654761,0.0386708195
55,2023,3,Bradenton,City of Bradenton WRF,PS - Domestic - REUSE,0.5774352521,0.005277634,0.051534544,0.0279404154
55,2023,3,Palmetto,City of Palmetto WWTF,PS - Domestic - REUSE,0,0,0,0
55,2023,3,Manatee Co.,Manatee County Southeast WRF,PS - Domestic - REUSE,3.1305722042,0.1006909188,0.0732297592,0.0457685995
55,2023,3,St. Petersburg,St Pete Facilities,PS - Domestic - REUSE,0.1501749099,0.006174981,0.0040224378,0.0106987818
55,2023,3,Bradenton,City of Bradenton WRF,PS - Domestic - SW,0.7618937354,0.0417812694,0.4079818067,0.2211949554
55,2023,3,Palmetto,City of Palmetto WWTF,PS - Domestic - SW,0,0,0,0
55,2023,4,Atmospheric Deposition,,Atmospheric Deposition,5.1901302923,0.0827638849,0,0
55,2023,4,Ground Water,,Ground Water,0.0018584969,0.0139365218,0,0
55,2023,4,Bradenton,,Non-Point Source,0.1647295591,0.0470774228,9.3364764672,1.6722347409
55,2023,4,Conservation,,Non-Point Source,0.1507295784,0.0066812381,3.7143685381,0.9005506695
55,2023,4,FDACS (Agriculture),,Non-Point Source,1.5516155873,0.3755135581,12.206871378,4.6347790621
55,2023,4,GULFPORT,,Non-Point Source,0.0094526295,0.0033833244,0.6490460665,0.1178368398
55,2023,4,Greyhawk Landing,,Non-Point Source,0.0177897572,0.0044483961,0.5788180157,0.1112400249
55,2023,4,Harbourage at Braden River,,Non-Point Source,0.0016013369,0.000349435,0.0498644491,0.0090410105
55,2023,4,Heritage Harbour,,Non-Point Source,0.019351951,0.0046294329,0.6089134868,0.1297877156
55,2023,4,Heritage Harbour Marketplace,,Non-Point Source,0.0032587402,0.000690153,0.1143483324,0.0281131909
55,2023,4,Lakewood Ranch,,Non-Point Source,0,0,0,0
55,2023,4,Lexington,,Non-Point Source,0.0014395796,0.0005395966,0.0888720344,0.0162948684
55,2023,4,MANATEE,,Non-Point Source,1.5836510791,0.3838462241,56.71125372,11.450586838
55,2023,4,MSGP PINELLAS,,Non-Point Source,0.0021385659,0.0003364936,0.0973598396,0.0143988513
55,2023,4,None,,Non-Point Source,0.0004401588,0.0000119794,0.005107052,0.0007933153
55,2023,4,PINELLAS,,Non-Point Source,0.0109858813,0.0032417873,0.5268941006,0.1008470748
55,2023,4,Palmetto,,Non-Point Source,0.0693151056,0.0191234678,3.9833508469,0.7164435412
55,2023,4,SARASOTA,,Non-Point Source,0,0,0,0
55,2023,4,ST PETE BEACH,,Non-Point Source,0.0081561387,0.0024118561,0.465303723,0.0861710506
55,2023,4,ST PETERSBURG,,Non-Point Source,0.0500562601,0.0159521097,3.0338065131,0.5903504632
55,2023,4,Tara,,Non-Point Source,0,0,0,0
55,2023,4,University Place,,Non-Point Source,0,0,0,0
55,2023,4,Waterlefe,,Non-Point Source,0.0079884211,0.0023492945,0.3045591281,0.0581706635
55,2023,4,Bradenton,City of Bradenton WRF,PS - Domestic - REUSE,0.7886407579,0.0212807824,0.0569573881,0.0306693628
55,2023,4,Palmetto,City of Palmetto WWTF,PS - Domestic - REUSE,0,0,0,0
55,2023,4,Manatee Co.,Manatee County Southeast WRF,PS - Domestic - REUSE,1.1586922823,0.0377089204,0.0308527531,0.0377089204
55,2023,4,St. Petersburg,St Pete Facilities,PS - Domestic - REUSE,0.105837086,0.0068699032,0.0039336601,0.0099173541
55,2023,4,Bradenton,City of Bradenton WRF,PS - Domestic - SW,0.7886407579,0.1276846941,0.3417443284,0.1840161768
55,2023,4,Palmetto,City of Palmetto WWTF,PS - Domestic - SW,0,0,0,0
55,2023,5,Atmospheric Deposition,,Atmospheric Deposition,21.403626093,0.3161026053,0,0
55,2023,5,Ground Water,,Ground Water,0.0018584969,0.0139365218,0,0
55,2023,5,Bradenton,,Non-Point Source,0.5635327255,0.1500863878,29.76539378,5.3312109479
55,2023,5,Conservation,,Non-Point Source,0.2183713328,0.040094827,3.1813173925,1.404644216
55,2023,5,FDACS (Agriculture),,Non-Point Source,5.295142163,1.40480947,34.182541669,12.815613616
55,2023,5,GULFPORT,,Non-Point Source,0.018110998,0.0064782696,1.2427703762,0.2256297994
55,2023,5,Greyhawk Landing,,Non-Point Source,0.0608579929,0.0141818235,1.8453156524,0.3546416207
55,2023,5,Harbourage at Braden River,,Non-Point Source,0.0059496361,0.0012391455,0.1762211487,0.0319320324
55,2023,5,Heritage Harbour,,Non-Point Source,0.0662021907,0.0147589826,1.9412622929,0.4137730627
55,2023,5,Heritage Harbour Marketplace,,Non-Point Source,0.01114801,0.00220026,0.3645511403,0.089626981
55,2023,5,Lakewood Ranch,,Non-Point Source,0.297625303,0.0640726598,6.3486485891,1.4119220495
55,2023,5,Lexington,,Non-Point Source,0.0049247397,0.0017202747,0.2833307735,0.0519492742
55,2023,5,MANATEE,,Non-Point Source,6.2953022296,1.5193964302,201.72212384,41.260825411
55,2023,5,MSGP PINELLAS,,Non-Point Source,0.0042081727,0.0006595562,0.1883649696,0.028349252
55,2023,5,None,,Non-Point Source,0.0009683086,0.0000253642,0.0110132028,0.0017049919
55,2023,5,PINELLAS,,Non-Point Source,0.0236758187,0.0069260563,1.1214818468,0.2150042759
55,2023,5,Palmetto,,Non-Point Source,0.2239785768,0.0585805825,12.232070467,2.1933628777
55,2023,5,SARASOTA,,Non-Point Source,0.222079169,0.0460145973,5.6211022783,1.3609247293
55,2023,5,ST PETE BEACH,,Non-Point Source,0.0166186501,0.0049139112,0.9410038623,0.174159138
55,2023,5,ST PETERSBURG,,Non-Point Source,0.1003267482,0.0319656064,6.0356477631,1.1768409198
55,2023,5,Tara,,Non-Point Source,0.0295292593,0.0067935966,0.7862487612,0.1610120645
55,2023,5,University Place,,Non-Point Source,0.0181491827,0.0039168793,0.3423897404,0.0745408388
55,2023,5,Waterlefe,,Non-Point Source,0.0273280446,0.0074897287,0.9709575565,0.1854524789
55,2023,5,Bradenton,City of Bradenton WRF,PS - Domestic - REUSE,0.534360445,0.0285651942,0.0623420519,0.0329852127
55,2023,5,Palmetto,City of Palmetto WWTF,PS - Domestic - REUSE,0,0,0,0
55,2023,5,Manatee Co.,Manatee County Southeast WRF,PS - Domestic - REUSE,1.6062492088,0.1103529991,0.036784333,0.0061307222
55,2023,5,St. Petersburg,St Pete Facilities,PS - Domestic - REUSE,0.1085504654,0.0105842083,0.005884337,0.0139610404
