Source,BaySeg,Basin,Fac Name,Year,Month,TNLoad (tons/mnth),TPLoad (tons/mnth),TSS Load (tons/mnth),BOD Load (tons/mnth),H2O Load (10e6m3/mnth),Entity
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,2,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,2,1.733459425,0.108341214,0.433364856,0.379194249,0.819045809,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,3,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,3,1.280369537,0.189684376,0.576956643,1.185527349,0.716994887,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,4,0.07668938,0.002785725,0.004096655,0.016960151,0.089194149,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,4,0.857421498,0.182547803,0.271055829,1.028905798,0.501832069,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,5,0.233780986,0.011385438,0.023023885,0.04630078,0.275431877,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,5,0.611920969,0.173706598,0.363204704,0.761940303,0.3581454,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,6,0.164592919,0.0073266,0.009200846,0.027261767,0.185485945,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,6,0.58346898,0.158792191,0.195720607,0.214184815,0.335008962,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,7,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,7,2.251997483,0.454031751,0.472193021,0.535757466,0.823781359,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,8,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,8,2.714023297,0.447015602,0.425729145,0.585377574,0.965537468,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,9,0.034579556,0.000855325,0.000916419,0.001282987,0.022169644,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,9,1.62941067,0.235172674,0.229573325,0.319162915,0.507964436,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,10,0.176184724,0.007776269,0.004642549,0.013347328,0.126349482,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,10,1.749980656,0.470144057,0.2742507,0.50279295,0.592371553,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,11,0.190472716,0.006191022,0.004478612,0.007903432,0.143397463,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,11,0.844536611,0.155572534,0.14446021,0.35929847,0.336031023,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Falkenburg AWTP,2024,12,0,0,0,0,0,Hillsborough Co.
PS - Domestic - SW,2,206-2,Falkenburg AWTP,2024,12,1.706621271,0.254352209,0.426655318,1.025613744,0.744336918,Hillsborough Co.
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,1,0.278395195,0.062671904,0.017592113,0.048378312,0.239389455,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,1,13.45576775,18.17485217,5.10171289,14.02971045,5.78524516,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,2,0.257082867,0.058248422,0.016191087,0.043439501,0.214950835,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,2,12.52454992,17.02646187,4.732779233,12.69770038,5.235981878,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,3,0.397933605,0.074368719,0.035599452,0.068272923,0.26544066,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,3,17.34582383,19.45028039,9.310626025,17.85599512,5.78524516,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,4,0.36964719,0.072721441,0.025126345,0.053151884,0.263010426,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,4,16.63093141,19.631021,6.782811242,14.34825455,5.916598956,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,5,0.475569154,0.082320743,0.040326039,0.061184336,0.302757252,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,5,18.28544965,18.99120385,9.303123506,14.11508394,5.820449491,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,6,0.430575321,0.063871139,0.024660671,0.049321343,0.268461419,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,6,19.78023684,17.60509052,6.797332247,13.59466449,6.166436148,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,7,0.392865525,0.070121388,0.016717682,0.044116105,0.252767101,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,7,22.7621251,24.37646021,5.811606408,15.33618358,7.322500973,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,8,0.353690734,0.058948456,0.018137986,0.045344966,0.259807967,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,8,19.01047756,19.01047756,5.84937771,14.62344428,6.982192434,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,9,0.306030168,0.043199988,0.036847049,0.039932762,0.197598506,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,9,26.34673519,22.31502838,19.03340656,20.62733716,8.505820764,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,10,0.312622204,0.061197271,0.018924457,0.054069878,0.26755292,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,10,16.8102992,19.74417217,6.105627539,17.44465011,7.193418424,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,11,0.376260506,0.060642719,0.026186629,0.053062379,0.250064317,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,11,19.85534548,19.20077365,8.291243168,16.80067695,6.597973116,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2022,12,0.282372823,0.052766639,0.020169487,0.046654673,0.221787289,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2022,12,16.19535135,18.15842424,6.940864865,16.05513186,6.360249242,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,1,0.263043489,0.046137905,0.016655592,0.047860897,0.208409643,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,1,15.67004567,16.49118343,5.953248792,17.10703676,6.207697139,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,2,0.259364667,0.054582119,0.013147518,0.039243348,0.216858683,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,2,12.98091004,16.39064217,3.948110888,11.7845128,5.426766643,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,3,0.350477586,0.073867473,0.02069337,0.04505392,0.285155086,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,3,13.84602809,17.509327,4.905095152,10.67944767,5.632693056,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,4,0.441278303,0.085899878,0.029590928,0.045391909,0.312750739,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,4,15.06178667,17.59169614,6.060015729,9.295946457,5.33743092,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,5,0.408768278,0.083267612,0.018924457,0.045689047,0.294308212,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,5,15.51624403,18.96429826,4.310067787,10.40573509,5.585753947,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,6,0.401249151,0.069497402,0.01389948,0.040649424,0.285495773,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,6,15.73713855,16.35428124,3.270856248,9.565711669,5.598624348,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,7,0.41972713,0.072106968,0.010762234,0.042779881,0.292900039,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,7,16.88325473,17.40273949,2.597423804,10.32475962,5.890858154,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,8,0.426867458,0.070885869,0.015005038,0.054069878,0.281634653,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,8,19.67147535,19.59994271,4.148892983,14.95032127,6.489331792,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,9,0.44715931,0.086187169,0.0152095,0.053233251,0.275956535,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,9,21.21338487,24.5324859,4.329262218,15.15241776,6.54573443,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,10,0.45504071,0.06629381,0.013258762,0.050383295,0.288675519,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,10,19.51125776,17.05529525,3.41105905,12.96202439,6.188921495,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,11,0.397948126,0.06607057,0.012705879,0.04828234,0.276637909,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,11,16.14663088,16.08476639,3.093224306,11.75425236,5.612251831,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2023,12,0.421046538,0.048119604,0.026064786,0.056139538,0.218266856,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2023,12,23.45636681,16.08436581,8.712364815,18.76509345,6.079788067,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,1,0.393040152,0.044141976,0.015891111,0.05473605,0.192215651,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,1,26.46182416,17.8314179,6.419310443,22.11095819,6.470556148,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,2,0.314844418,0.046564021,0.014327391,0.053727716,0.19496386,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,2,19.56786423,17.36397508,5.342761564,20.03535586,6.05858976,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,3,0.330407054,0.052912162,0.023516516,0.047033033,0.21333825,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,3,19.62814183,18.85978041,8.382124627,16.76424925,6.336779688,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,4,0.367765718,0.061513979,0.010984639,0.041741629,0.23916233,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,4,18.4755997,18.54182049,3.311039373,12.58194962,6.007448844,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,5,0.529063408,0.083840649,0.011564228,0.060712194,0.314726725,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,5,19.0084079,18.07356817,2.492905954,13.08775626,5.653815655,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,6,0.445781066,0.06957564,0.014909066,0.05218173,0.270505542,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,6,20.09196275,18.81521595,4.031831989,14.11141196,6.096027485,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,7,0.360384792,0.048643487,0.019034408,0.04018375,0.230236329,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,7,24.52526879,19.86201346,7.772092223,16.40775025,7.834137259,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,8,0.408473351,0.039414095,0.014332398,0.034039446,0.195031997,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,8,38.69928631,22.40484997,8.147218171,19.34964316,9.23879009,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,9,0.219016805,0.036502801,0.01064665,0.036502801,0.165573921,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,9,23.75235746,23.75235746,6.927770924,23.75235746,8.978240182,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,10,0.311229064,0.039271806,0.026181204,0.032726505,0.178133918,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,10,32.97223847,24.96320894,16.64213929,20.80267411,9.435934347,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,11,0.357592252,0.053984338,0.010796868,0.045346844,0.235074085,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,11,20.93728549,18.96493251,3.792986502,15.93054331,6.881879016,Tampa
PS - Domestic - REUSE,2,206-2,Howard F. Curren,2024,12,0.400646154,0.068770935,0.017747338,0.048805179,0.241501715,Tampa
PS - Domestic - SW,2,206-2,Howard F. Curren,2024,12,21.23930778,21.87437014,5.644998746,15.52374655,6.401320963,Tampa
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,1,0.029536641,0.0105488,0.00428161,0.004911563,0.032810437,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,2,0.004636039,0.010141336,0.004971358,0.003570498,0.031543081,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,3,0.024168459,0.011748557,0.003891608,0.005773706,0.036542096,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,4,0.005903539,0.011479104,0.002941755,0.004962178,0.035704006,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,5,0.006414654,0.012472938,0.002355532,0.005247883,0.038795173,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,6,0.012437991,0.012092492,0.003089469,0.003180851,0.037611854,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,7,0.011176166,0.013038861,0.003680115,0.005588083,0.04055539,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,8,0.005525993,0.01208811,0.002355532,0.003453746,0.037598226,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,9,0.006449329,0.014107907,0.004736226,0.004030831,0.043880496,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,10,0.023151739,0.01421598,0.004843523,0.004061709,0.044216641,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,11,0.00778814,0.011851518,0.005614997,0.003386148,0.036862342,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2022,12,0.006065399,0.01179383,0.006258782,0.003369666,0.036682914,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,1,0.006173538,0.011024176,0.002722638,0.003812703,0.034289019,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,2,0.005030477,0.009568841,0.002799149,0.002733955,0.029762423,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,3,0.006315698,0.010526163,0.004091201,0.003170461,0.032740028,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,4,0.003904147,0.009901823,0.004893579,0.005087672,0.030798112,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,5,0.028079471,0.010345068,0.005970582,0.006293061,0.032176759,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,6,0.00588664,0.01084381,0.009547811,0.003098232,0.033728021,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,7,0.006362136,0.010503527,0.003114968,0.007768988,0.03266962,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,8,0.002671802,0.011544824,0.004555969,0.01478546,0.035908418,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,9,0.008770812,0.011369571,0.003390216,0.004176041,0.035363319,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,10,0.02119785,0.010752533,0.003132496,0.00399936,0.033444115,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,11,0.02302831,0.009595129,0.001934792,0.003336076,0.029844188,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2023,12,0.009340507,0.010028151,0.003735588,0.004931548,0.031191038,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,1,0.033842828,0.011612735,0.003351104,0.007487643,0.036119644,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,2,0.006416469,0.010694115,0.004229908,0.009118888,0.033262415,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,3,0.008677051,0.011680646,0.0050512,0.007102816,0.03633087,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,4,0.00786738,0.010756184,0.004910854,0.005777107,0.033455471,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,5,0.005685875,0.010050788,0.007491007,0.006754854,0.031261447,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,6,0.016155243,0.010668557,0.005088235,0.005035346,0.033182922,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,7,0.013401051,0.013401051,0.006112871,0.008307099,0.041681929,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,8,0.008956714,0.017611517,0.007030378,0.00860526,0.05477794,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,9,0.007003631,0.01726247,0.005517231,0.012180744,0.053692284,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,10,0.047622886,0.016026933,0.028935793,0.01316304,0.049849334,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,11,0.017955973,0.01428316,0.008325042,0.010747421,0.044425595,MacDill
PS - Domestic - REUSE,3,206-3C,MacDill AFB WWTP,2024,12,0.041644931,0.013084134,0.009495343,0.007476648,0.040696207,MacDill
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,1,0.366989595,0.19135886,0.005766979,0.002621354,0.285366312,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,1,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,2,0.438388456,0.183511447,0.007391433,0.00254877,0.277464643,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,2,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,3,0.262438113,0.205775339,0.006859178,0.002982251,0.324654346,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,3,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,4,0.309541498,0.264829948,0.007910505,0.00343935,0.374415101,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,4,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,5,0.500420601,0.34455189,0.009023978,0.004101808,0.446531742,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,5,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,6,0.440096594,0.241148818,0.007535901,0.00301436,0.328149796,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,6,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,7,0.395822552,0.206642656,0.006403012,0.00291046,0.316838984,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,7,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,8,0.727289014,0.21053103,0.005263276,0.002392398,0.260441645,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,8,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,9,0.251779195,0.068363887,0.001834153,0.000833706,0.090759038,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,9,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,10,0.524640802,0.112897388,0.003652563,0.001660256,0.180739038,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,10,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,11,0.726399477,0.196619407,0.006007815,0.002730825,0.297283546,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,11,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2022,12,0.606312189,0.178911793,0.005466749,0.002484886,0.270510084,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2022,12,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,1,0.421402261,0.170084045,0.005584849,0.002538568,0.276354003,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,1,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,2,0.459584783,0.212557962,0.006319291,0.002872405,0.31269623,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,2,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,3,0.62249952,0.324401158,0.010082739,0.008767599,0.477229919,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,3,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,4,0.610407947,0.368182571,0.010657917,0.004844508,0.5273836,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,4,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,5,0.440441843,0.177320742,0.006292026,0.002860012,0.311347109,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,5,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,6,0.179354434,0.060664,0.005802643,0.002637565,0.287131071,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,6,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,7,0.176169493,0.084938863,0.009123063,0.006291768,0.342467738,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,7,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,8,0.152337354,0.078888987,0.010337178,0.00272031,0.296138837,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,8,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,9,0.147560945,0.060760389,0.006510042,0.002170014,0.236232421,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,9,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,10,0.185144058,0.049846477,0.006883561,0.009494567,0.258399794,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,10,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,11,0.193825366,0.07806855,0.006730047,0.002692019,0.293059026,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,11,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2023,12,0.228936779,0.07631226,0.005020543,0.002008217,0.218618899,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2023,12,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2024,1,0.202160547,0.070316712,0.003222849,0.001464932,0.159475622,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2024,1,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2024,2,0.360302422,0.088874598,0.005284436,0.004804032,0.26148869,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2024,2,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2024,3,0.380054327,0.065645747,0.008292094,0.006910079,0.376123079,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2024,3,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2024,4,0.460185652,0.125832014,0.008628481,0.007190401,0.391381318,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2024,4,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2024,5,0.612826445,0.105055962,0.00963013,0.008754664,0.476525833,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2024,5,0,0,0,0,0,Manatee Co.
PS - Domestic - REUSE,4,206-4,Manatee County North WRF,2024,6,0.395011379,0.093555327,0.007623027,0.006930024,0.377208735,Manatee Co.
PS - Domestic - SW,4,206-4,Manatee County North WRF,2024,6,0,0,0,0,0,Manatee Co.
